12:54:14,Working,DoWork initial done
12:54:14,Working,runing...
12:54:15,Working,runing...
12:54:16,Working,runing...
12:54:17,Working,runing...
12:54:18,Working,runing...
12:54:19,Working,runing...
12:54:20,Working,runing...
12:54:21,Working,runing...
12:54:22,Working,runing...
12:54:23,Working,runing...
12:54:24,Working,runing...
12:54:25,Working,runing...
12:54:26,Working,runing...
12:54:27,Working,runing...
12:54:28,Working,runing...
12:54:29,Working,runing...
12:54:30,Working,runing...
12:54:31,Working,runing...
12:54:33,Working,runing...
12:54:34,Working,runing...
12:54:35,Working,runing...
12:54:36,Working,runing...
12:54:37,Working,runing...
12:54:38,Working,runing...
12:54:39,Working,runing...
12:54:40,Working,runing...
12:54:41,Working,runing...
