09:31:30,Working,runing...
09:31:31,Working,runing...
09:31:32,Working,runing...
09:31:33,Working,runing...
09:31:34,Working,runing...
09:31:35,Working,runing...
09:31:36,Working,runing...
09:31:37,Working,runing...
09:31:38,Working,runing...
09:31:39,Working,runing...
09:31:40,Working,runing...
09:31:41,Working,runing...
09:31:42,Working,runing...
09:31:43,Working,runing...
09:31:44,Working,runing...
09:31:45,Working,runing...
09:31:46,Working,runing...
09:31:47,Working,runing...
09:31:48,Working,runing...
09:31:49,Working,runing...
09:31:50,Working,runing...
09:31:51,Working,runing...
09:31:52,Working,runing...
09:31:53,Working,runing...
09:31:54,Working,runing...
09:31:55,Working,runing...
09:31:56,Working,runing...
09:31:57,Working,runing...
09:31:58,Working,runing...
09:31:59,Working,runing...
09:32:01,Working,runing...
09:32:02,Working,runing...
09:32:03,Working,runing...
09:32:04,Working,runing...
09:32:05,Working,runing...
09:32:06,Working,runing...
09:32:07,Working,runing...
09:32:08,Working,runing...
09:32:09,Working,runing...
09:32:10,Working,runing...
09:32:11,Working,runing...
09:32:12,Working,runing...
09:32:13,Working,runing...
09:32:14,Working,runing...
09:32:15,Working,runing...
09:32:16,Working,runing...
09:32:17,Working,runing...
09:32:18,Working,runing...
09:32:19,Working,runing...
09:32:20,Working,runing...
09:32:21,Working,runing...
09:32:22,Working,runing...
09:32:23,Working,runing...
09:32:24,Working,runing...
09:32:25,Working,runing...
09:32:26,Working,runing...
09:32:27,Working,runing...
09:32:28,Working,runing...
09:32:29,Working,runing...
09:32:30,Working,runing...
09:32:31,Working,runing...
09:32:32,Working,runing...
09:32:33,Working,runing...
09:32:34,Working,runing...
09:32:35,Working,runing...
09:32:36,Working,runing...
09:32:37,Working,runing...
09:32:38,Working,runing...
09:32:39,Working,runing...
09:32:40,Working,runing...
09:32:41,Working,runing...
09:32:42,Working,runing...
09:32:43,Working,runing...
09:32:44,Working,runing...
09:32:45,Working,runing...
09:32:46,Working,runing...
09:32:47,Working,runing...
09:32:48,Working,runing...
09:32:49,Working,runing...
09:32:50,Working,runing...
09:32:51,Working,runing...
09:32:52,Working,runing...
09:32:53,Working,runing...
09:32:54,Working,runing...
09:32:55,Working,runing...
09:32:56,Working,runing...
09:32:57,Working,runing...
09:32:58,Working,runing...
09:32:59,Working,runing...
09:33:00,Working,runing...
09:33:01,Working,runing...
09:33:02,Working,runing...
