05:59:13,Working,runing3...
05:59:14,Working,runing3...
05:59:15,Working,runing3...
05:59:16,Working,runing3...
05:59:17,Working,runing3...
05:59:18,Working,runing3...
05:59:19,Working,runing3...
05:59:20,Working,runing3...
05:59:21,Working,runing3...
05:59:22,Working,runing3...
05:59:23,Working,runing3...
05:59:24,Working,runing3...
05:59:25,Working,runing3...
05:59:26,Working,runing3...
05:59:27,Working,runing3...
05:59:28,Working,runing3...
05:59:29,Working,runing3...
05:59:30,Working,runing3...
05:59:31,Working,runing3...
05:59:32,Working,runing3...
05:59:33,Working,runing3...
05:59:34,Working,runing3...
05:59:35,Working,runing3...
05:59:36,Working,runing3...
05:59:37,Working,runing3...
05:59:38,Working,runing3...
05:59:39,Working,runing3...
05:59:40,Working,runing3...
05:59:41,Working,runing3...
05:59:42,Working,runing3...
05:59:43,Working,runing3...
05:59:44,Working,runing3...
05:59:45,Working,runing3...
05:59:47,Working,runing3...
05:59:48,Working,runing3...
05:59:49,Working,runing3...
05:59:50,Working,runing3...
05:59:51,Working,runing3...
05:59:52,Working,runing3...
05:59:53,Working,runing3...
05:59:54,Working,runing3...
05:59:55,Working,runing3...
05:59:56,Working,runing3...
05:59:57,Working,runing3...
05:59:58,Working,runing3...
05:59:59,Working,runing3...
06:00:00,Working,runing3...
06:00:01,Working,runing3...
06:00:02,Working,runing3...
06:00:03,Working,runing3...
06:00:04,Working,runing3...
06:00:05,Working,runing3...
06:00:06,Working,runing3...
06:00:07,Working,runing3...
06:00:08,Working,runing3...
06:00:09,Working,runing3...
06:00:10,Working,runing3...
