08:10:00,Working,runing...
08:10:01,Working,runing...
08:10:02,Working,runing...
08:10:03,Working,runing...
08:10:04,Working,runing...
08:10:05,Working,runing...
08:10:06,Working,runing...
08:10:07,Working,runing...
08:10:08,Working,runing...
08:10:09,Working,runing...
08:10:10,Working,runing...
08:10:11,Working,runing...
08:10:12,Working,runing...
08:10:13,Working,runing...
08:10:14,Working,runing...
08:10:15,Working,runing...
08:10:16,Working,runing...
08:10:17,Working,runing...
08:10:18,Working,runing...
08:10:19,Working,runing...
08:10:20,Working,runing...
08:10:22,Working,runing...
08:10:23,Working,runing...
08:10:24,Working,runing...
08:10:25,Working,runing...
08:10:26,Working,runing...
08:10:27,Working,runing...
08:10:28,Working,runing...
08:10:29,Working,runing...
08:10:30,Working,runing...
08:10:31,Working,runing...
08:10:32,Working,runing...
08:10:33,Working,runing...
08:10:34,Working,runing...
08:10:35,Working,runing...
08:10:36,Working,runing...
08:10:37,Working,runing...
08:10:38,Working,runing...
08:10:39,Working,runing...
08:10:40,Working,runing...
08:10:41,Working,runing...
08:10:42,Working,runing...
08:10:43,Working,runing...
08:10:44,Working,runing...
08:10:45,Working,runing...
08:10:46,Working,runing...
08:10:47,Working,runing...
08:10:48,Working,runing...
08:10:49,Working,runing...
08:10:50,Working,runing...
08:10:51,Working,runing...
08:10:52,Working,runing...
08:10:53,Working,runing...
08:10:54,Working,runing...
08:10:55,Working,runing...
08:10:56,Working,runing...
08:10:57,Working,runing...
08:10:58,Working,runing...
08:10:59,Working,runing...
08:11:00,Working,runing...
08:11:01,Working,runing...
08:11:02,Working,runing...
08:11:03,Working,runing...
08:11:04,Working,runing...
08:11:05,Working,runing...
08:11:06,Working,runing...
08:11:07,Working,runing...
08:11:09,Working,runing...
08:11:10,Working,runing...
08:11:11,Working,runing...
08:11:12,Working,runing...
08:11:13,Working,runing...
08:11:14,Working,runing...
08:11:15,Working,runing...
08:11:16,Working,runing...
08:11:17,Working,runing...
08:11:18,Working,runing...
08:11:19,Working,runing...
08:11:20,Working,runing...
08:11:21,Working,runing...
08:11:22,Working,runing...
08:11:23,Working,runing...
08:11:24,Working,runing...
08:11:25,Working,runing...
08:11:26,Working,runing...
08:11:27,Working,runing...
08:11:28,Working,runing...
08:11:29,Working,runing...
08:11:30,Working,runing...
08:11:31,Working,runing...
08:11:32,Working,runing...
08:11:33,Working,runing...
08:11:34,Working,runing...
08:11:35,Working,runing...
08:11:36,Working,runing...
08:11:37,Working,runing...
08:11:38,Working,runing...
08:11:39,Working,runing...
08:11:40,Working,runing...
08:11:41,Working,runing...
08:11:42,Working,runing...
08:11:43,Working,runing...
08:11:44,Working,runing...
08:11:45,Working,runing...
08:11:46,Working,runing...
08:11:47,Working,runing...
08:11:50,Working,runing...
08:11:51,Working,runing...
08:11:52,Working,runing...
08:11:53,Working,runing...
08:11:54,Working,runing...
08:11:55,Working,runing...
08:11:56,Working,runing...
08:11:57,Working,runing...
08:11:58,Working,runing...
08:11:59,Working,runing...
08:12:02,Working,runing...
08:12:03,Working,runing...
08:12:04,Working,runing...
08:12:05,Working,runing...
08:12:06,Working,runing...
08:12:07,Working,runing...
08:12:08,Working,runing...
08:12:09,Working,runing...
08:12:10,Working,runing...
08:12:11,Working,runing...
08:12:12,Working,runing...
08:12:13,Working,runing...
08:12:14,Working,runing...
08:12:15,Working,runing...
08:12:16,Working,runing...
08:12:17,Working,runing...
08:12:18,Working,runing...
08:12:19,Working,runing...
08:12:20,Working,runing...
08:12:21,Working,runing...
08:12:22,Working,runing...
08:12:23,Working,runing...
08:12:24,Working,runing...
08:12:25,Working,runing...
08:12:27,Working,runing...
08:12:29,Working,runing...
08:12:30,Working,runing...
08:12:31,Working,runing...
08:12:32,Working,runing...
08:12:33,Working,runing...
08:12:34,Working,runing...
08:12:35,Working,runing...
08:12:36,Working,runing...
08:12:37,Working,runing...
08:12:38,Working,runing...
08:12:39,Working,runing...
08:12:40,Working,runing...
08:12:41,Working,runing...
08:12:42,Working,runing...
08:12:43,Working,runing...
08:12:44,Working,runing...
08:12:45,Working,runing...
08:12:46,Working,runing...
08:12:47,Working,runing...
08:12:48,Working,runing...
08:12:49,Working,runing...
08:12:50,Working,runing...
08:12:51,Working,runing...
08:12:52,Working,runing...
08:12:53,Working,runing...
08:12:54,Working,runing...
08:12:55,Working,runing...
08:12:56,Working,runing...
08:12:57,Working,runing...
08:12:58,Working,runing...
08:12:59,Working,runing...
08:13:00,Working,runing...
08:13:01,Working,runing...
08:13:02,Working,runing...
08:13:03,Working,runing...
08:13:04,Working,runing...
08:13:05,Working,runing...
08:13:06,Working,runing...
08:13:07,Working,runing...
08:13:08,Working,runing...
08:13:09,Working,runing...
08:13:10,Working,runing...
08:13:11,Working,runing...
08:13:12,Working,runing...
08:13:14,Working,runing...
08:13:15,Working,runing...
08:13:16,Working,runing...
08:13:17,Working,runing...
08:13:18,Working,runing...
08:13:19,Working,runing...
08:13:20,Working,runing...
08:13:21,Working,runing...
08:13:22,Working,runing...
08:13:23,Working,runing...
08:13:24,Working,runing...
08:13:25,Working,runing...
08:13:26,Working,runing...
08:13:27,Working,runing...
