01:28:21,Working,DoWork initial done
01:28:21,Working,runing...
01:28:22,Working,runing...
01:28:23,Working,runing...
01:28:24,Working,runing...
01:28:25,Working,runing...
01:28:26,Working,runing...
01:28:27,Working,runing...
01:28:28,Working,runing...
01:28:29,Working,runing...
01:28:30,Working,runing...
01:28:31,Working,runing...
01:28:32,Working,runing...
01:28:33,Working,runing...
01:28:34,Working,runing...
01:28:35,Working,runing...
01:28:36,Working,runing...
01:28:37,Working,runing...
01:28:38,Working,runing...
01:28:39,Working,runing...
01:28:40,Working,runing...
01:28:41,Working,runing...
01:28:42,Working,runing...
01:28:43,Working,runing...
01:28:44,Working,runing...
01:28:45,Working,runing...
01:28:46,Working,runing...
01:28:47,Working,runing...
01:28:48,Working,runing...
01:28:49,Working,runing...
01:28:50,Working,runing...
01:28:51,Working,runing...
