08:42:51,Working,runing...
08:42:52,Working,runing...
08:42:53,Working,runing...
08:42:54,Working,runing...
08:42:55,Working,runing...
08:42:56,Working,runing...
08:42:58,Working,runing...
08:42:59,Working,runing...
08:43:00,Working,runing...
08:43:01,Working,runing...
08:43:02,Working,runing...
08:43:03,Working,runing...
08:43:04,Working,runing...
08:43:05,Working,runing...
08:43:06,Working,runing...
08:43:07,Working,runing...
08:43:08,Working,runing...
08:43:09,Working,runing...
08:43:10,Working,runing...
08:43:11,Working,runing...
08:43:12,Working,runing...
08:43:13,Working,runing...
08:43:14,Working,runing...
08:43:15,Working,runing...
08:43:16,Working,runing...
08:43:17,Working,runing...
08:43:18,Working,runing...
08:43:19,Working,runing...
08:43:20,Working,runing...
08:43:21,Working,runing...
08:43:22,Working,runing...
08:43:23,Working,runing...
08:43:24,Working,runing...
08:43:25,Working,runing...
08:43:26,Working,runing...
08:43:27,Working,runing...
08:43:28,Working,runing...
08:43:29,Working,runing...
08:43:30,Working,runing...
08:43:31,Working,runing...
08:43:32,Working,runing...
08:43:33,Working,runing...
08:43:34,Working,runing...
08:43:35,Working,runing...
08:43:36,Working,runing...
08:43:37,Working,runing...
08:43:38,Working,runing...
08:43:39,Working,runing...
08:43:40,Working,runing...
08:43:41,Working,runing...
08:43:42,Working,runing...
08:43:43,Working,runing...
08:43:44,Working,runing...
08:43:45,Working,runing...
08:43:46,Working,runing...
08:43:47,Working,runing...
08:43:48,Working,runing...
08:43:49,Working,runing...
08:43:50,Working,runing...
08:43:51,Working,runing...
08:43:52,Working,runing...
08:43:53,Working,runing...
08:43:54,Working,runing...
08:43:55,Working,runing...
08:43:56,Working,runing...
08:43:57,Working,runing...
08:43:58,Working,runing...
08:43:59,Working,runing...
08:44:00,Working,runing...
08:44:01,Working,runing...
08:44:02,Working,runing...
08:44:03,Working,runing...
08:44:04,Working,runing...
08:44:05,Working,runing...
08:44:06,Working,runing...
08:44:07,Working,runing...
08:44:09,Working,runing...
08:44:10,Working,runing...
08:44:11,Working,runing...
08:44:12,Working,runing...
08:44:13,Working,runing...
08:44:14,Working,runing...
08:44:15,Working,runing...
08:44:16,Working,runing...
08:44:17,Working,runing...
08:44:18,Working,runing...
08:44:19,Working,runing...
08:44:20,Working,runing...
08:44:21,Working,runing...
08:44:22,Working,runing...
08:44:23,Working,runing...
08:44:24,Working,runing...
08:44:25,Working,runing...
08:44:26,Working,runing...
08:44:27,Working,runing...
08:44:28,Working,runing...
08:44:29,Working,runing...
08:44:30,Working,runing...
08:44:31,Working,runing...
08:44:32,Working,runing...
08:44:33,Working,runing...
08:44:34,Working,runing...
08:44:35,Working,runing...
08:44:36,Working,runing...
08:44:37,Working,runing...
08:44:38,Working,runing...
08:44:39,Working,runing...
08:44:40,Working,runing...
08:44:41,Working,runing...
08:44:42,Working,runing...
08:44:43,Working,runing...
08:44:44,Working,runing...
08:44:45,Working,runing...
08:44:46,Working,runing...
08:44:47,Working,runing...
08:44:48,Working,runing...
08:44:49,Working,runing...
08:44:50,Working,runing...
